"SURVEY","YEAR","REGULATORY_AREA_NAME","Biomass","Variance","SE","CV","HAUL_COUNT","CATCH_COUNT","Group"
"AI",1980,"AI",0,0,0,0,127,0,"Spiny_Dogfish"
"AI",1980,"ALEUTIANS",0,0,0,0,109,0,"Spiny_Dogfish"
"AI",1980,"S BERING SEA",0,0,0,0,18,0,"Spiny_Dogfish"
"AI",1983,"AI",2.22489954773785,1.95338352963924,1.39763497725237,0.628178912020279,290,3,"Spiny_Dogfish"
"AI",1983,"ALEUTIANS",1.03562526163344,0.539010202050097,0.734173141738444,0.708917761025321,256,2,"Spiny_Dogfish"
"AI",1983,"S BERING SEA",1.18927428610441,1.41437332758915,1.18927428610441,1,34,1,"Spiny_Dogfish"
"AI",1986,"AI",13.8786068400976,49.0865376018712,7.00617853054511,0.504818575183146,383,6,"Spiny_Dogfish"
"AI",1986,"ALEUTIANS",11.4548688124382,43.2120315751491,6.57358589927515,0.573868283165082,320,5,"Spiny_Dogfish"
"AI",1986,"S BERING SEA",2.42373802765936,5.87450602672207,2.42373802765936,1,63,1,"Spiny_Dogfish"
"AI",1991,"AI",0,0,0,0,331,0,"Spiny_Dogfish"
"AI",1991,"ALEUTIANS",0,0,0,0,276,0,"Spiny_Dogfish"
"AI",1991,"S BERING SEA",0,0,0,0,55,0,"Spiny_Dogfish"
"AI",1994,"AI",46.8907849750742,301.68176718052,17.3689886631467,0.370413689435559,380,9,"Spiny_Dogfish"
"AI",1994,"ALEUTIANS",8.21834466481111,18.665341467417,4.32034043420389,0.525694724474443,316,3,"Spiny_Dogfish"
"AI",1994,"S BERING SEA",38.6724403102631,283.016425713103,16.8230920378242,0.43501501076361,64,6,"Spiny_Dogfish"
"AI",1997,"AI",11.4061883055011,65.1035643543899,8.06867798058578,0.707394772423169,396,2,"Spiny_Dogfish"
"AI",1997,"ALEUTIANS",0,0,0,0,344,0,"Spiny_Dogfish"
"AI",1997,"S BERING SEA",11.4061883055011,65.1035643543899,8.06867798058578,0.707394772423169,52,2,"Spiny_Dogfish"
"AI",2000,"AI",25.0715740368471,243.362722024984,15.6000872441465,0.622222091888584,419,3,"Spiny_Dogfish"
"AI",2000,"ALEUTIANS",0,0,0,0,361,0,"Spiny_Dogfish"
"AI",2000,"S BERING SEA",25.0715740368471,243.362722024984,15.6000872441465,0.622222091888584,58,3,"Spiny_Dogfish"
"AI",2002,"AI",0,0,0,0,414,0,"Spiny_Dogfish"
"AI",2002,"ALEUTIANS",0,0,0,0,353,0,"Spiny_Dogfish"
"AI",2002,"S BERING SEA",0,0,0,0,61,0,"Spiny_Dogfish"
"AI",2004,"AI",0,0,0,0,419,0,"Spiny_Dogfish"
"AI",2004,"ALEUTIANS",0,0,0,0,366,0,"Spiny_Dogfish"
"AI",2004,"S BERING SEA",0,0,0,0,53,0,"Spiny_Dogfish"
"AI",2006,"AI",61.8048723388728,902.796458412517,30.0465714918111,0.486152148766968,357,6,"Spiny_Dogfish"
"AI",2006,"ALEUTIANS",61.8048723388728,902.796458412517,30.0465714918111,0.486152148766968,313,6,"Spiny_Dogfish"
"AI",2006,"S BERING SEA",0,0,0,0,44,0,"Spiny_Dogfish"
"AI",2010,"AI",0,0,0,0,418,0,"Spiny_Dogfish"
"AI",2010,"ALEUTIANS",0,0,0,0,367,0,"Spiny_Dogfish"
"AI",2010,"S BERING SEA",0,0,0,0,51,0,"Spiny_Dogfish"
"AI",2012,"AI",0,0,0,0,420,0,"Spiny_Dogfish"
"AI",2012,"ALEUTIANS",0,0,0,0,365,0,"Spiny_Dogfish"
"AI",2012,"S BERING SEA",0,0,0,0,55,0,"Spiny_Dogfish"
"AI",2014,"AI",22.6588828514465,261.235882699611,16.1627931589689,0.713309357082318,410,2,"Spiny_Dogfish"
"AI",2014,"ALEUTIANS",22.6588828514465,261.235882699611,16.1627931589689,0.713309357082318,366,2,"Spiny_Dogfish"
"AI",2014,"S BERING SEA",0,0,0,0,44,0,"Spiny_Dogfish"
"AI",2016,"AI",6.59580596020132,43.5046562646273,6.59580596020132,1,419,1,"Spiny_Dogfish"
"AI",2016,"ALEUTIANS",6.59580596020132,43.5046562646273,6.59580596020132,1,376,1,"Spiny_Dogfish"
"AI",2016,"S BERING SEA",0,0,0,0,43,0,"Spiny_Dogfish"
"AI",2018,"AI",0,0,0,0,420,0,"Spiny_Dogfish"
"AI",2018,"ALEUTIANS",0,0,0,0,375,0,"Spiny_Dogfish"
"AI",2018,"S BERING SEA",0,0,0,0,45,0,"Spiny_Dogfish"
"EBS_SHELF",1982,"EBS_SHELF",0,0,0,0,329,0,"Spiny_Dogfish"
"EBS_SHELF",1983,"EBS_SHELF",378.881323311192,98289.7767079648,313.512004089102,0.827467559892364,353,2,"Spiny_Dogfish"
"EBS_SHELF",1984,"EBS_SHELF",0,0,0,0,355,0,"Spiny_Dogfish"
"EBS_SHELF",1985,"EBS_SHELF",46.5904586716064,2170.67083923066,46.5904586716064,1,353,1,"Spiny_Dogfish"
"EBS_SHELF",1986,"EBS_SHELF",0,0,0,0,354,0,"Spiny_Dogfish"
"EBS_SHELF",1987,"EBS_SHELF",215.89677327601,16778.0761927707,129.530213435981,0.599963637577783,343,3,"Spiny_Dogfish"
"EBS_SHELF",1988,"EBS_SHELF",245.59227708428,60315.566563442,245.59227708428,1,353,1,"Spiny_Dogfish"
"EBS_SHELF",1989,"EBS_SHELF",0,0,0,0,354,0,"Spiny_Dogfish"
"EBS_SHELF",1990,"EBS_SHELF",0,0,0,0,351,0,"Spiny_Dogfish"
"EBS_SHELF",1991,"EBS_SHELF",0,0,0,0,352,0,"Spiny_Dogfish"
"EBS_SHELF",1992,"EBS_SHELF",0,0,0,0,336,0,"Spiny_Dogfish"
"EBS_SHELF",1993,"EBS_SHELF",0,0,0,0,355,0,"Spiny_Dogfish"
"EBS_SHELF",1994,"EBS_SHELF",0,0,0,0,355,0,"Spiny_Dogfish"
"EBS_SHELF",1995,"EBS_SHELF",0,0,0,0,356,0,"Spiny_Dogfish"
"EBS_SHELF",1996,"EBS_SHELF",0,0,0,0,355,0,"Spiny_Dogfish"
"EBS_SHELF",1997,"EBS_SHELF",36.9845223656184,1367.85489461293,36.9845223656184,1,356,1,"Spiny_Dogfish"
"EBS_SHELF",1998,"EBS_SHELF",254.088574309134,64561.0035944484,254.088574309134,1,355,1,"Spiny_Dogfish"
"EBS_SHELF",1999,"EBS_SHELF",0,0,0,0,353,0,"Spiny_Dogfish"
"EBS_SHELF",2000,"EBS_SHELF",0,0,0,0,352,0,"Spiny_Dogfish"
"EBS_SHELF",2001,"EBS_SHELF",0,0,0,0,355,0,"Spiny_Dogfish"
"EBS_SHELF",2002,"EBS_SHELF",0,0,0,0,355,0,"Spiny_Dogfish"
"EBS_SHELF",2003,"EBS_SHELF",0,0,0,0,356,0,"Spiny_Dogfish"
"EBS_SHELF",2004,"EBS_SHELF",27.9636907454681,781.968000108176,27.9636907454681,1,355,1,"Spiny_Dogfish"
"EBS_SHELF",2005,"EBS_SHELF",0,0,0,0,353,0,"Spiny_Dogfish"
"EBS_SHELF",2006,"EBS_SHELF",0,0,0,0,356,0,"Spiny_Dogfish"
"EBS_SHELF",2007,"EBS_SHELF",0,0,0,0,356,0,"Spiny_Dogfish"
"EBS_SHELF",2008,"EBS_SHELF",0,0,0,0,355,0,"Spiny_Dogfish"
"EBS_SHELF",2009,"EBS_SHELF",71.8840678407166,5167.31920932875,71.8840678407166,1,356,1,"Spiny_Dogfish"
"EBS_SHELF",2010,"EBS_SHELF",88.769678604791,7880.05583959789,88.769678604791,1,356,1,"Spiny_Dogfish"
"EBS_SHELF",2011,"EBS_SHELF",0,0,0,0,356,0,"Spiny_Dogfish"
"EBS_SHELF",2012,"EBS_SHELF",0,0,0,0,356,0,"Spiny_Dogfish"
"EBS_SHELF",2013,"EBS_SHELF",0,0,0,0,356,0,"Spiny_Dogfish"
"EBS_SHELF",2014,"EBS_SHELF",0,0,0,0,356,0,"Spiny_Dogfish"
"EBS_SHELF",2015,"EBS_SHELF",90.636730921066,8215.01699205771,90.636730921066,1,356,1,"Spiny_Dogfish"
"EBS_SHELF",2016,"EBS_SHELF",0,0,0,0,356,0,"Spiny_Dogfish"
"EBS_SHELF",2017,"EBS_SHELF",0,0,0,0,356,0,"Spiny_Dogfish"
"EBS_SHELF",2018,"EBS_SHELF",0,0,0,0,356,0,"Spiny_Dogfish"
"EBS_SLOPE",2002,"EBS_SLOPE",0,0,0,0,141,0,"Spiny_Dogfish"
"EBS_SLOPE",2004,"EBS_SLOPE",0,0,0,0,231,0,"Spiny_Dogfish"
"EBS_SLOPE",2008,"EBS_SLOPE",13.1076463574502,171.810393031978,13.1076463574502,1,200,1,"Spiny_Dogfish"
"EBS_SLOPE",2010,"EBS_SLOPE",0,0,0,0,200,0,"Spiny_Dogfish"
"EBS_SLOPE",2012,"EBS_SLOPE",0,0,0,0,189,0,"Spiny_Dogfish"
"EBS_SLOPE",2016,"EBS_SLOPE",0,0,0,0,175,0,"Spiny_Dogfish"
"GOA",1984,"CENTRAL GOA",2141.06826503897,334357.614005848,578.236641874111,0.270069222600703,485,57,"Spiny_Dogfish"
"GOA",1984,"EASTERN GOA",7959.27543546413,4029920.92529816,2007.46629493453,0.252217216405135,202,63,"Spiny_Dogfish"
"GOA",1984,"GOA",10142.9136419083,4364629.7567408,2089.16963330908,0.205973323550453,929,125,"Spiny_Dogfish"
"GOA",1984,"WESTERN GOA",42.5699414052126,351.217436797182,18.7407960555891,0.440235420509512,242,5,"Spiny_Dogfish"
"GOA",1987,"CENTRAL GOA",1592.16542025435,448064.112223505,669.375912491258,0.420418572075459,446,41,"Spiny_Dogfish"
"GOA",1987,"EASTERN GOA",7859.27074554531,6923187.07615656,2631.19499014356,0.3347886941845,160,49,"Spiny_Dogfish"
"GOA",1987,"GOA",10106.9002241623,7409503.13782136,2722.04025279226,0.269324935679562,783,122,"Spiny_Dogfish"
"GOA",1987,"WESTERN GOA",655.464058362648,38251.9494412962,195.581055936653,0.298385629908092,177,32,"Spiny_Dogfish"
"GOA",1990,"CENTRAL GOA",15390.7570222789,50846791.5640529,7130.69362432947,0.463310129190359,371,59,"Spiny_Dogfish"
"GOA",1990,"EASTERN GOA",3251.19008616513,494572.225915225,703.258292461045,0.21630795918505,202,48,"Spiny_Dogfish"
"GOA",1990,"GOA",18947.4372513261,51367024.5212684,7167.07921829168,0.378261140186126,708,114,"Spiny_Dogfish"
"GOA",1990,"WESTERN GOA",305.490142882034,25660.7313002463,160.18967288888,0.524369367134498,135,7,"Spiny_Dogfish"
"GOA",1993,"CENTRAL GOA",7574.23524714849,3810375.8064658,1952.01839296299,0.257718215670404,412,74,"Spiny_Dogfish"
"GOA",1993,"EASTERN GOA",25912.6414881734,43138014.6996591,6567.95361582731,0.253465229271394,192,85,"Spiny_Dogfish"
"GOA",1993,"GOA",33644.8672246746,46952958.5854663,6852.22289373793,0.203663246699117,774,166,"Spiny_Dogfish"
"GOA",1993,"WESTERN GOA",157.990489352662,4568.07934140631,67.5875679500773,0.427795168095278,170,7,"Spiny_Dogfish"
"GOA",1996,"CENTRAL GOA",3208.9672518335,807634.392344847,898.684812570485,0.280054217461086,393,31,"Spiny_Dogfish"
"GOA",1996,"EASTERN GOA",25041.0135015157,438131083.390098,20931.5810055069,0.835891926029271,214,61,"Spiny_Dogfish"
"GOA",1996,"GOA",28478.0176228808,438947777.244884,20951.0805746359,0.735693082716635,807,99,"Spiny_Dogfish"
"GOA",1996,"WESTERN GOA",228.036869531679,9059.4624414662,95.1812084471835,0.417393944420732,200,7,"Spiny_Dogfish"
"GOA",1999,"CENTRAL GOA",16215.7832088393,4644153.6564183,2155.02985047036,0.132897056079021,414,84,"Spiny_Dogfish"
"GOA",1999,"EASTERN GOA",15345.0615827468,14514404.8788783,3809.77753666514,0.248273851240106,203,81,"Spiny_Dogfish"
"GOA",1999,"GOA",31743.0112256676,19173477.2059121,4378.75292816484,0.137943842095993,764,168,"Spiny_Dogfish"
"GOA",1999,"WESTERN GOA",182.1664340815,14918.6706155267,122.14201003556,0.670496794052159,147,3,"Spiny_Dogfish"
"GOA",2001,"CENTRAL GOA",31527.4453807352,203997465.388512,14282.7681276604,0.453026496602477,350,71,"Spiny_Dogfish"
"GOA",2001,"EASTERN GOA",NA,NA,NA,NA,NA,NA,"Spiny_Dogfish"
"GOA",2001,"GOA",31774.3501329039,204014360.547141,14283.3595679427,0.449524837115444,489,75,"Spiny_Dogfish"
"GOA",2001,"WESTERN GOA",246.904752168694,16895.1586282704,129.981378005737,0.526443403231581,139,4,"Spiny_Dogfish"
"GOA",2003,"CENTRAL GOA",59854.7578359175,408324059.973127,20207.0299641765,0.337601064556488,420,133,"Spiny_Dogfish"
"GOA",2003,"EASTERN GOA",38809.9487510515,57703578.4704146,7596.28715033961,0.195730409206835,159,69,"Spiny_Dogfish"
"GOA",2003,"GOA",98743.8349566184,466030772.194167,21587.7458803407,0.218623733722971,809,204,"Spiny_Dogfish"
"GOA",2003,"WESTERN GOA",79.1283696494244,3133.75062512381,55.9799126930706,0.707456920205582,230,2,"Spiny_Dogfish"
"GOA",2005,"CENTRAL GOA",15936.1404723502,26366104.2108697,5134.79349252428,0.322210606855114,470,77,"Spiny_Dogfish"
"GOA",2005,"EASTERN GOA",31973.6748393078,40219120.1954777,6341.85463373907,0.198346128983038,187,78,"Spiny_Dogfish"
"GOA",2005,"GOA",47938.6540212414,66586056.0775178,8160.02794587848,0.170218127990469,837,156,"Spiny_Dogfish"
"GOA",2005,"WESTERN GOA",28.838709583356,831.671170433151,28.838709583356,1,180,1,"Spiny_Dogfish"
"GOA",2007,"CENTRAL GOA",27408.9059648919,20948863.9172679,4576.99289023567,0.166989258750362,470,93,"Spiny_Dogfish"
"GOA",2007,"EASTERN GOA",135262.893493846,3199839182.83809,56567.1210407432,0.418201323212982,141,64,"Spiny_Dogfish"
"GOA",2007,"GOA",162759.331533329,3220790366.55395,56752.0075993259,0.348686659404867,816,161,"Spiny_Dogfish"
"GOA",2007,"WESTERN GOA",87.5320745912017,2319.79859045362,48.1642875007367,0.5502472976412,205,4,"Spiny_Dogfish"
"GOA",2009,"CENTRAL GOA",11156.7604518412,3744030.04401866,1934.94962312166,0.173432927190108,470,91,"Spiny_Dogfish"
"GOA",2009,"EASTERN GOA",16535.9702102479,7357748.32423197,2712.51697215556,0.164037364464682,157,76,"Spiny_Dogfish"
"GOA",2009,"GOA",27879.7965296264,11106615.7285692,3332.65895773468,0.119536703009767,823,176,"Spiny_Dogfish"
"GOA",2009,"WESTERN GOA",187.065867537287,4837.36031859323,69.5511345600719,0.37180024060888,196,9,"Spiny_Dogfish"
"GOA",2011,"CENTRAL GOA",15677.8273036243,25949327.6583995,5094.04825835008,0.32492054923787,383,60,"Spiny_Dogfish"
"GOA",2011,"EASTERN GOA",25415.1939482632,54153046.2882124,7358.87534126054,0.289546298810103,124,37,"Spiny_Dogfish"
"GOA",2011,"GOA",41093.0212518875,80102373.9466119,8949.99295790851,0.217798367831069,670,97,"Spiny_Dogfish"
"GOA",2011,"WESTERN GOA",0,0,0,0,163,0,"Spiny_Dogfish"
"GOA",2013,"CENTRAL GOA",19307.0150494112,65072294.2457329,8066.74000112393,0.417813938637291,313,25,"Spiny_Dogfish"
"GOA",2013,"EASTERN GOA",140873.61780496,4140256292.22759,64344.8233522137,0.456755667631815,99,28,"Spiny_Dogfish"
"GOA",2013,"GOA",160384.110179581,4205337615.83681,64848.5745089035,0.404332913256138,548,58,"Spiny_Dogfish"
"GOA",2013,"WESTERN GOA",203.477325209973,9029.36348765062,95.0229629492294,0.466995341378568,136,5,"Spiny_Dogfish"
"GOA",2015,"CENTRAL GOA",18743.757362994,58776013.8747282,7666.55162864819,0.409018932553211,434,40,"Spiny_Dogfish"
"GOA",2015,"EASTERN GOA",32952.747361994,115470129.850361,10745.702855112,0.326094293051434,148,35,"Spiny_Dogfish"
"GOA",2015,"GOA",51916.3645112084,174255900.901555,13200.6022931363,0.25426669254328,771,81,"Spiny_Dogfish"
"GOA",2015,"WESTERN GOA",219.859786220386,9757.17646544796,98.778421051604,0.449279164460705,189,6,"Spiny_Dogfish"
"GOA",2017,"CENTRAL GOA",27384.9157651115,48298938.3694497,6949.74376286275,0.253779994157103,296,63,"Spiny_Dogfish"
"GOA",2017,"EASTERN GOA",26593.4460930999,55888949.7785348,7475.89123640351,0.281117806629177,115,49,"Spiny_Dogfish"
"GOA",2017,"GOA",53978.3618582114,104187888.147984,10207.246844668,0.189098862827294,536,112,"Spiny_Dogfish"
"GOA",2017,"WESTERN GOA",0,0,0,0,125,0,"Spiny_Dogfish"
"GOA",2019,"CENTRAL GOA",13313.1005464463,6291435.91175967,2508.27349221724,0.18840641092332,297,70,"Spiny_Dogfish"
"GOA",2019,"EASTERN GOA",8548.24957647151,3994479.76274722,1998.61946421704,0.233804528791264,121,38,"Spiny_Dogfish"
"GOA",2019,"GOA",22014.049920121,10298730.5661229,3209.16353059842,0.145777970988665,541,110,"Spiny_Dogfish"
"GOA",2019,"WESTERN GOA",152.699797203143,12814.8916159986,113.20287812595,0.741342688067561,123,2,"Spiny_Dogfish"
